id,brand,series,weight,ram,price,graphics,disk,battery,display,processor,max_memory,url,image_url,rating
98,Lenovo,,1.41,8.0,40490,,,7.5,14.0,4.1,12.0,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A0164547NTC2WO0KFOTC&qualifier=1656489490&id=872359012157821&widgetName=sp_mtf&url=%2FLenovo-IdeaPad-Windows-Warranty-82H701DMIN%2Fdp%2FB09Y5VD8N7%2Fref%3Dsr_1_76_sspa%3Fkeywords%3Dlaptop%26qid%3D1656489490%26sr%3D8-76-spons%26psc%3D1,https://images-eu.ssl-images-amazon.com/images/I/51No3qYfAYL._SX300_SY300_QL70_ML2_.jpg,4.1 out of 5 stars
0,Dell,,3.6,4.0,21999,,250.0,1.5,14.0,,8.0,https://amazon.in/REFURBISHED-Dell-E6420-Discontinued-Manufacturer/dp/B07HR5Z6Y1/ref=sr_1_77?keywords=laptop&qid=1656489490&sr=8-77,https://images-eu.ssl-images-amazon.com/images/I/41rlyvlYflL._SX300_SY300_QL70_ML2_.jpg,3.0 out of 5 stars
1,HP,,1.75,16.0,67000,,512.0,4.0,15.6,4.2,16.0,https://amazon.in/HP-Pavilion-Anti-Glare-Fingerprint-15-eh1108AU/dp/B09HV3WT9J/ref=sr_1_78?keywords=laptop&qid=1656489490&sr=8-78,https://images-eu.ssl-images-amazon.com/images/I/41R2RA5Pq7L._SX300_SY300_QL70_ML2_.jpg,4.5 out of 5 stars
2,HP,,1.75,8.0,55490,4.0,,,15.6,4.3,16.0,https://amazon.in/Pavilion-5-5625U-Micro-Edge-Graphics-15-Eh2018Au/dp/B09V1F51SF/ref=sr_1_79?keywords=laptop&qid=1656489490&sr=8-79,https://images-eu.ssl-images-amazon.com/images/I/41KWqUTiKLL._SX300_SY300_QL70_ML2_.jpg,4.4 out of 5 stars
3,Dell,,1.46,8.0,57400,,512.0,4.0,14.0,1.4,32.0,https://amazon.in/Dell-Inspiron-Keyboard-Platinum-C782502WIN8/dp/B09HS91B1V/ref=sr_1_80?keywords=laptop&qid=1656489490&sr=8-80,https://images-eu.ssl-images-amazon.com/images/I/41PwNDrejdL._SY300_SX300_QL70_ML2_.jpg,4.3 out of 5 stars
4,Lenovo,,1.65,8.0,38850,,512.0,7.5,15.6,3.0,12.0,https://amazon.in/Lenovo-IdeaPad-39-62cm-Warranty-82H801FKIN/dp/B09C5XN8X7/ref=sr_1_81?keywords=laptop&qid=1656489490&sr=8-81,https://images-eu.ssl-images-amazon.com/images/I/51tbcILVglL._SX300_SY300_QL70_ML2_.jpg,4.3 out of 5 stars
5,ASUS,X415KA-BV121WS,1.5,8.0,31490,8.0,256.0,,15.984251968503937,3.3,8.0,https://amazon.in/ASUS-VivoBook-Integrated-Graphics-X415KA-BV121WS/dp/B09RQL2S5F/ref=sr_1_82?keywords=laptop&qid=1656489490&sr=8-82,https://images-eu.ssl-images-amazon.com/images/I/41DHBo5r6hL._SX300_SY300_QL70_ML2_.jpg,4.1 out of 5 stars
6,Dell,,2.0,4.0,23044,,500.0,,13.3,2.9,4.0,https://amazon.in/Renewed-Dell-Latitude-Hybrid-Laptop/dp/B09YS4FYQ6/ref=sr_1_83?keywords=laptop&qid=1656489490&sr=8-83,https://images-eu.ssl-images-amazon.com/images/I/41v5opYG0PL._SX300_SY300_QL70_ML2_.jpg,5.0 out of 5 stars
7,HP,14-dv1002TU,1.41,16.0,66150,,512.0,,14.015748031496063,4.5,16.0,https://amazon.in/HP-Pavilion-Micro-Edge-Anti-Glare-14-dv1002TU/dp/B09KGNKHN8/ref=sr_1_84?keywords=laptop&qid=1656489490&sr=8-84,https://images-eu.ssl-images-amazon.com/images/I/51sAgKGhE5S._SX300_SY300_QL70_ML2_.jpg,4.3 out of 5 stars
8,HP,Eq2143AU,1.69,8.0,37849,,512.0,,15.6,3.8,16.0,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg5_1?ie=UTF8&adId=A06028451XZW3A719E10X&qualifier=1656489490&id=872359012157821&widgetName=sp_btf&url=%2FMicro-Edge-Anti-Glare-Graphics-Speakers-15S-Eq2143Au%2Fdp%2FB09R1MMMTH%2Fref%3Dsr_1_85_sspa%3Fkeywords%3Dlaptop%26qid%3D1656489490%26sr%3D8-85-spons%26psc%3D1,https://m.media-amazon.com/images/I/516+4J0tZlL._SY300_SX300_.jpg,3.7 out of 5 stars
9,Lenovo,,1.2,4.0,23890,,,8.0,11.6,2.8,4.0,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg5_1?ie=UTF8&adId=A0165471KW0SE1EV22VA&qualifier=1656489490&id=872359012157821&widgetName=sp_btf&url=%2FLenovo-IdeaPad-Celeron-Platinum-81VT009UIN%2Fdp%2FB09V7ZJYBN%2Fref%3Dsr_1_86_sspa%3Fkeywords%3Dlaptop%26qid%3D1656489490%26sr%3D8-86-spons%26psc%3D1,https://m.media-amazon.com/images/I/41F52ef+pdL._SX300_SY300_.jpg,3.8 out of 5 stars
10,Lenovo,,1.65,8.0,38480,,512.0,6.0,15.6,3.0,12.0,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A01647353NEETOWYOLQZF&url=%2FLenovo-IdeaPad-Windows-Warranty-82H802FJIN%2Fdp%2FB09Q5QLHSQ%2Fref%3Dsr_1_81_sspa%3Fkeywords%3Dlaptop%26qid%3D1656489493%26sr%3D8-81-spons%26psc%3D1&qualifier=1656489493&id=3173950451262588&widgetName=sp_atf_next,https://images-eu.ssl-images-amazon.com/images/I/51tbcILVglL._SX300_SY300_QL70_ML2_.jpg,4.1 out of 5 stars
11,HP,14s-dy2506TU,1.46,8.0,38990,,,,14.015748031496063,3.7,16.0,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A0447151V9B07ZBYFE2A&url=%2FHP-Micro-Edge-Anti-Glare-Display-Graphics%2Fdp%2FB09MH9M5CV%2Fref%3Dsr_1_82_sspa%3Fkeywords%3Dlaptop%26qid%3D1656489493%26sr%3D8-82-spons%26psc%3D1&qualifier=1656489493&id=3173950451262588&widgetName=sp_atf_next,https://images-eu.ssl-images-amazon.com/images/I/51mDPrTCtgL._SX300_SY300_QL70_ML2_.jpg,4.2 out of 5 stars
12,HP,,2.1,8.0,38990,,512.0,5.0,15.6,3.0,8.0,https://amazon.in/HP-i3-1115G4-Windows-Graphics-42V68PA/dp/B096G1V3RC/ref=sr_1_83?keywords=laptop&qid=1656489493&sr=8-83,https://images-eu.ssl-images-amazon.com/images/I/411Zf9v-U3S._SY300_SX300_QL70_ML2_.jpg,4.0 out of 5 stars
13,Lenovo,,1.69,8.0,57990,,,,14.0,2.1,24.0,https://amazon.in/Lenovo-ThinkPad-Windows-Graphics-20Y7S07600/dp/B0B2DJ1RQ5/ref=sr_1_84?keywords=laptop&qid=1656489493&sr=8-84,https://images-eu.ssl-images-amazon.com/images/I/41of8y7sdiL._SY300_SX300_QL70_ML2_.jpg,4.3 out of 5 stars
14,Lenovo,,1.4,4.0,22990,,64.0,10.0,14.0,2.8,4.0,https://amazon.in/Lenovo-IdeaPad-Chromebook-Platinum-82C1002EHA/dp/B09LVP7KZG/ref=sr_1_85?keywords=laptop&qid=1656489493&sr=8-85,https://images-eu.ssl-images-amazon.com/images/I/510BwnJrICL._SY300_SX300_QL70_ML2_.jpg,3.1 out of 5 stars
15,ASUS,X415JA-EK701WS,1.6,16.0,55499,,512.0,,15.984251968503937,3.9,16.0,https://amazon.in/ASUS-VivoBook-i7-1065G7-Integrated-X415JA-EK701WS/dp/B09LJ4VLHH/ref=sr_1_86?keywords=laptop&qid=1656489493&sr=8-86,https://images-eu.ssl-images-amazon.com/images/I/41DHBo5r6hL._SX300_SY300_QL70_ML2_.jpg,4.3 out of 5 stars
16,Dell,,1.8,8.0,43990,,,,,2.1,32.0,https://amazon.in/Dell-Inspiron-Graphics-39-62Cms-D560790Win9Be/dp/B09TNY95RK/ref=sr_1_87?keywords=laptop&qid=1656489493&sr=8-87,https://images-eu.ssl-images-amazon.com/images/I/41wRc3Qcm9L._SX300_SY300_QL70_ML2_.jpg,3.8 out of 5 stars
17,AVITA,,1.3,4.0,21749,4.0,128.0,8.0,14.1,2.8,4.0,https://amazon.in/AVITA-SATUS-S111-NU14A1INC43PN-MB-35-81cms/dp/B09V73PJB8/ref=sr_1_88?keywords=laptop&qid=1656489493&sr=8-88,https://images-eu.ssl-images-amazon.com/images/I/41ag3BjQ0AL._SX300_SY300_QL70_ML2_.jpg,3.7 out of 5 stars
18,Lenovo,,1.7,8.0,35000,,1024.0,9.0,15.6,4.1,12.0,https://amazon.in/Lenovo-IdeaPad-Warranty-Platinum-81WB01BCIN/dp/B09MKMT64V/ref=sr_1_89?keywords=laptop&qid=1656489493&sr=8-89,https://images-eu.ssl-images-amazon.com/images/I/41PnIUzyYML._SX300_SY300_QL70_ML2_.jpg,3.8 out of 5 stars
19,ASUS,,1.7,8.0,57990,,512.0,8.0,17.79527559055118,4.4,24.0,https://amazon.in/ASUS-Vivobook-Intel-Core-i5-1240P-Graphics-X1502ZA-EJ502WS/dp/B09YHCP9D4/ref=sr_1_90?keywords=laptop&qid=1656489493&sr=8-90,https://images-eu.ssl-images-amazon.com/images/I/41XpzEWOBfL._SX300_SY300_QL70_ML2_.jpg,4.5 out of 5 stars
20,Lenovo,,1.7,8.0,32990,,1024.0,7.0,15.6,4.1,12.0,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A016494738N1UBNN0M6MM&url=%2FLenovo-IdeaPad-Warranty-Platinum-81WB018YIN%2Fdp%2FB09Q92YBWG%2Fref%3Dsr_1_91_sspa%3Fkeywords%3Dlaptop%26qid%3D1656489493%26sr%3D8-91-spons%26psc%3D1&qualifier=1656489493&id=3173950451262588&widgetName=sp_mtf,https://images-na.ssl-images-amazon.com/images/I/41PnIUzyYML._SX300_SY300_QL70_ML2_.jpg,3.8 out of 5 stars
21,Lenovo,,1.41,8.0,40490,,,7.5,14.0,4.1,12.0,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A0164547NTC2WO0KFOTC&url=%2FLenovo-IdeaPad-Windows-Warranty-82H701DMIN%2Fdp%2FB09Y5VD8N7%2Fref%3Dsr_1_92_sspa%3Fkeywords%3Dlaptop%26qid%3D1656489493%26sr%3D8-92-spons%26psc%3D1&qualifier=1656489493&id=3173950451262588&widgetName=sp_mtf,https://images-eu.ssl-images-amazon.com/images/I/51No3qYfAYL._SX300_SY300_QL70_ML2_.jpg,4.1 out of 5 stars
22,Lenovo,,1.5,8.0,35490,,256.0,8.5,15.984251968503937,4.1,12.0,https://amazon.in/Lenovo-IdeaPad-Warranty-Platinum-81X700CWIN/dp/B09MM5TSJ7/ref=sr_1_93?keywords=laptop&qid=1656489493&sr=8-93,https://images-eu.ssl-images-amazon.com/images/I/41NvMZxjbKL._SX300_SY300_QL70_ML2_.jpg,4.2 out of 5 stars
23,Lenovo,81WB014SIN,1.7,8.0,47490,,,,15.6,4.2,12.0,https://amazon.in/Lenovo-IdeaPad-Warranty-Platinum-81WB014SIN/dp/B09XGZK53H/ref=sr_1_94?keywords=laptop&qid=1656489493&sr=8-94,https://images-eu.ssl-images-amazon.com/images/I/41PnIUzyYML._SX300_SY300_QL70_ML2_.jpg,4.1 out of 5 stars
24,Lenovo,81WB018EIN,1.7,8.0,35700,,256.0,,15.6,4.1,12.0,https://amazon.in/Lenovo-IdeaPad-Graphics-Platinum-81WB018EIN/dp/B09M41LYSC/ref=sr_1_95?keywords=laptop&qid=1656489493&sr=8-95,https://images-eu.ssl-images-amazon.com/images/I/41PnIUzyYML._SX300_SY300_QL70_ML2_.jpg,3.8 out of 5 stars
25,HP,,1.52,16.0,84990,,,,14.0,1.3,16.0,https://amazon.in/Pavilion-Multitouch-Windows-Graphics-14-Dy1047Tu/dp/B09VQ21TW4/ref=sr_1_96?keywords=laptop&qid=1656489493&sr=8-96,https://images-eu.ssl-images-amazon.com/images/I/41bGmMz-crL._SX300_SY300_QL70_ML2_.jpg,3.9 out of 5 stars
26,Lenovo,,1.65,8.0,52010,,512.0,5.5,15.6,4.2,16.0,https://amazon.in/Lenovo-IdeaPad-Keyboard-Warranty-82H801L6IN/dp/B09TK776Y9/ref=sr_1_97?keywords=laptop&qid=1656489493&sr=8-97,https://images-eu.ssl-images-amazon.com/images/I/51tbcILVglL._SX300_SY300_QL70_ML2_.jpg,4.1 out of 5 stars
27,HP,,1.69,8.0,57390,,512.0,,15.6,4.4,16.0,https://amazon.in/HP-IntelCore-Anti-Glare-Micro-Edge-15s-fq5009TU/dp/B0B1M9V5KT/ref=sr_1_98?keywords=laptop&qid=1656489493&sr=8-98,https://images-eu.ssl-images-amazon.com/images/I/41Au3nhV4DL._SX300_SY300_QL70_ML2_.jpg,5.0 out of 5 stars
28,Lenovo,,1.75,8.0,24999,,500.0,1.5,14.0,2.3,8.0,https://amazon.in/Renewed-Lenovo-Thinkpad-Bluetooth-Graphics/dp/B0B3JHR3Y7/ref=sr_1_99?keywords=laptop&qid=1656489493&sr=8-99,https://images-eu.ssl-images-amazon.com/images/I/51rJ27NQqAL._SX300_SY300_QL70_ML2_.jpg,
29,ASUS,,1.6,4.0,29980,,1024.0,4.0,14.1,2.1,20.0,https://amazon.in/ASUS-VivoBook-i3-10110U-Integrated-X409FA-EK617T/dp/B09C8RD7BM/ref=sr_1_100?keywords=laptop&qid=1656489493&sr=8-100,https://images-eu.ssl-images-amazon.com/images/I/41cUaE8pAzL._SX300_SY300_QL70_ML2_.jpg,3.0 out of 5 stars
30,HP,Eq2143AU,1.69,8.0,37849,,512.0,,15.6,3.8,16.0,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg6_1?ie=UTF8&adId=A06028451XZW3A719E10X&url=%2FMicro-Edge-Anti-Glare-Graphics-Speakers-15S-Eq2143Au%2Fdp%2FB09R1MMMTH%2Fref%3Dsr_1_101_sspa%3Fkeywords%3Dlaptop%26qid%3D1656489493%26sr%3D8-101-spons%26psc%3D1&qualifier=1656489493&id=3173950451262588&widgetName=sp_btf,https://m.media-amazon.com/images/I/516+4J0tZlL._SY300_SX300_.jpg,3.7 out of 5 stars
31,Lenovo,,1.2,4.0,23890,,,8.0,11.6,2.8,4.0,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg6_1?ie=UTF8&adId=A0165471KW0SE1EV22VA&url=%2FLenovo-IdeaPad-Celeron-Platinum-81VT009UIN%2Fdp%2FB09V7ZJYBN%2Fref%3Dsr_1_102_sspa%3Fkeywords%3Dlaptop%26qid%3D1656489493%26sr%3D8-102-spons%26psc%3D1&qualifier=1656489493&id=3173950451262588&widgetName=sp_btf,https://m.media-amazon.com/images/I/41F52ef+pdL._SX300_SY300_.jpg,3.8 out of 5 stars
32,HP,,1.7,8.0,49999,16.0,32.0,,,4.5,16.0,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg7_1?ie=UTF8&adId=A06032011H25AVS0V1DHQ&url=%2FMicro-Edge-Display-Graphics-Speakers-Fq4022Tu%2Fdp%2FB09SB75LYS%2Fref%3Dsr_1_97_sspa%3Fkeywords%3Dlaptop%26qid%3D1656489495%26sr%3D8-97-spons%26psc%3D1&qualifier=1656489495&id=2961859091220469&widgetName=sp_atf_next,https://images-eu.ssl-images-amazon.com/images/I/51cFZR0VpkL._SX300_SY300_QL70_ML2_.jpg,4.1 out of 5 stars
33,Redmi,XMA2101-BN,1.8,8.0,42990,,512.0,,17.79527559055118,3.1,8.0,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg7_1?ie=UTF8&adId=A02744701J5I05YD09YCL&url=%2FRedmi-15-6-inch-Laptop-Windows-Charcoal%2Fdp%2FB09L53YH86%2Fref%3Dsr_1_98_sspa%3Fkeywords%3Dlaptop%26qid%3D1656489495%26sr%3D8-98-spons%26psc%3D1&qualifier=1656489495&id=2961859091220469&widgetName=sp_atf_next,https://images-eu.ssl-images-amazon.com/images/I/41XFk1XYcgL._SX300_SY300_QL70_ML2_.jpg,3.9 out of 5 stars
34,HP,,1.75,16.0,67000,,512.0,4.0,15.6,4.2,16.0,https://amazon.in/HP-Pavilion-Anti-Glare-Fingerprint-15-eh1108AU/dp/B09HV3WT9J/ref=sr_1_99?keywords=laptop&qid=1656489495&sr=8-99,https://images-eu.ssl-images-amazon.com/images/I/41R2RA5Pq7L._SX300_SY300_QL70_ML2_.jpg,4.5 out of 5 stars
35,ASUS,,1.6,8.0,34118,8.0,256.0,6.0,15.984251968503937,3.4,12.0,https://amazon.in/ASUS-VivoBook-i3-1005G1-Integrated-X415JA-BV311WS/dp/B09RQKJXNW/ref=sr_1_100?keywords=laptop&qid=1656489495&sr=8-100,https://images-eu.ssl-images-amazon.com/images/I/41H42FebSmL._SX300_SY300_QL70_ML2_.jpg,4.7 out of 5 stars
36,ASUS,FA506IHRB-HN079W,2.3,,59990,8.0,512.0,,17.79527559055118,4.0,32.0,https://amazon.in/ASUS-15-6-inch-GeForce-GTX-Windows-FA506IHRB-HN079W/dp/B09ZXPNJYQ/ref=sr_1_101?keywords=laptop&qid=1656489495&sr=8-101,https://images-eu.ssl-images-amazon.com/images/I/41LDfnScXZS._SX300_SY300_QL70_ML2_.jpg,2.9 out of 5 stars
37,Lenovo,,2.3,8.0,60889,4.0,1024.0,6.8,15.6,3.0,16.0,https://amazon.in/Lenovo-Windows-Graphics-Phantom-82B500BHIN/dp/B08GG8WCW7/ref=sr_1_102?keywords=laptop&qid=1656489495&sr=8-102,https://images-eu.ssl-images-amazon.com/images/I/5174QzS5xDL._SX300_SY300_QL70_ML2_.jpg,4.5 out of 5 stars
38,ASUS,X415EA-EB572TS,1.6,8.0,48890,,1024.0,,15.984251968503937,4.2,12.0,https://amazon.in/ASUS-VivoBook-i5-1135G7-Integrated-X415EA-EB572TS/dp/B09BF65Z1V/ref=sr_1_103?keywords=laptop&qid=1656489495&sr=8-103,https://images-eu.ssl-images-amazon.com/images/I/41DHBo5r6hL._SX300_SY300_QL70_ML2_.jpg,4.1 out of 5 stars
39,HP,,1.75,8.0,54999,4.0,512.0,6.0,15.6,4.0,16.0,https://amazon.in/HP-Pavilion-Micro-Edge-Anti-Glare-15-eh1101AU/dp/B09DGCZXQB/ref=sr_1_104?keywords=laptop&qid=1656489495&smid=A2JRT5V3UPLILP&sr=8-104,https://images-eu.ssl-images-amazon.com/images/I/41q8qusoglL._SX300_SY300_QL70_ML2_.jpg,4.4 out of 5 stars
40,ASUS,X415KA-BV121WS,1.5,8.0,31490,8.0,256.0,,15.984251968503937,3.3,8.0,https://amazon.in/ASUS-VivoBook-Integrated-Graphics-X415KA-BV121WS/dp/B09RQL2S5F/ref=sr_1_105?keywords=laptop&qid=1656489495&sr=8-105,https://images-eu.ssl-images-amazon.com/images/I/41DHBo5r6hL._SX300_SY300_QL70_ML2_.jpg,4.1 out of 5 stars
41,Dell,,2.0,4.0,23044,,500.0,,13.3,2.9,4.0,https://amazon.in/Renewed-Dell-Latitude-Hybrid-Laptop/dp/B09YS4FYQ6/ref=sr_1_106?keywords=laptop&qid=1656489495&sr=8-106,https://images-eu.ssl-images-amazon.com/images/I/41v5opYG0PL._SX300_SY300_QL70_ML2_.jpg,5.0 out of 5 stars
42,HP,14s-dy2506TU,1.46,8.0,38990,,,,14.015748031496063,3.7,16.0,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A0447151V9B07ZBYFE2A&url=%2FHP-Micro-Edge-Anti-Glare-Display-Graphics%2Fdp%2FB09MH9M5CV%2Fref%3Dsr_1_107_sspa%3Fkeywords%3Dlaptop%26qid%3D1656489495%26sr%3D8-107-spons%26psc%3D1&qualifier=1656489495&id=2961859091220469&widgetName=sp_mtf,https://images-eu.ssl-images-amazon.com/images/I/51mDPrTCtgL._SX300_SY300_QL70_ML2_.jpg,4.2 out of 5 stars
43,MSI,Modern 14 B10MW-639IN,1.3,8.0,43990,,512.0,,14.0,4.2,32.0,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A08278461IPNMSCOQHVPG&url=%2FMSI-Modern-14-i5-10210U-B10MW-639IN%2Fdp%2FB09NDTFY68%2Fref%3Dsr_1_108_sspa%3Fkeywords%3Dlaptop%26qid%3D1656489495%26sr%3D8-108-spons%26psc%3D1&qualifier=1656489495&id=2961859091220469&widgetName=sp_mtf,https://images-eu.ssl-images-amazon.com/images/I/31N278RUfxL._SX300_SY300_QL70_ML2_.jpg,4.2 out of 5 stars
44,HP,14-dv1002TU,1.41,16.0,66150,,512.0,,14.015748031496063,4.5,16.0,https://amazon.in/HP-Pavilion-Micro-Edge-Anti-Glare-14-dv1002TU/dp/B09KGNKHN8/ref=sr_1_109?keywords=laptop&qid=1656489495&sr=8-109,https://images-eu.ssl-images-amazon.com/images/I/51sAgKGhE5S._SX300_SY300_QL70_ML2_.jpg,4.3 out of 5 stars
45,HP,,1.05,4.0,21490,,64.0,4.0,11.6,2.0,4.0,https://amazon.in/HP-Chromebook-MediaTek-Touchscreen-11a-na0006MU/dp/B09GKP26SV/ref=sr_1_110?keywords=laptop&qid=1656489495&sr=8-110,https://images-eu.ssl-images-amazon.com/images/I/41S6EU3gkpL._SX300_SY300_QL70_ML2_.jpg,3.7 out of 5 stars
46,Dell,,1.8,8.0,41300,,,,15.0,1.2,32.0,https://amazon.in/Dell-i3-1005G1-Office21-39-62Cms-ICC-D585017WIN8/dp/B09VH22CPB/ref=sr_1_111?keywords=laptop&qid=1656489495&sr=8-111,https://images-eu.ssl-images-amazon.com/images/I/418k5GE06KL._SX300_SY300_QL70_ML2_.jpg,5.0 out of 5 stars
47,ASUS,,1.8,16.0,74990,,512.0,10.0,17.79527559055118,4.5,24.0,https://amazon.in/ASUS-Vivobook-Intel-Core-Evo-i5-12500H-K3502ZA-L502WS/dp/B09YHCTHDY/ref=sr_1_112?keywords=laptop&qid=1656489495&sr=8-112,https://images-eu.ssl-images-amazon.com/images/I/41FnnZAIDOL._SX300_SY300_QL70_ML2_.jpg,4.0 out of 5 stars
