id,brand,series,weight,ram,price,graphics,disk,battery,display,processor,max_memory,url,image_url,rating
48,MSI,,2.25,,75890,4.0,512.0,4.0,15.748031496062993,4.5,64.0,https://amazon.in/MSI-Katana-GF66-i5-11400H-11UD-876IN/dp/B09WN4SRWV/ref=sr_1_113?keywords=laptop&qid=1656489495&sr=8-113,https://images-eu.ssl-images-amazon.com/images/I/41oSXXno98L._SX300_SY300_QL70_ML2_.jpg,4.4 out of 5 stars
49,HP,HP 245 G8,1.7,4.0,32490,,1024.0,,16.968503937007874,2.1,16.0,https://amazon.in/HP-245-G8-AMD-Ryzen/dp/B092HMYLLN/ref=sr_1_114?keywords=laptop&qid=1656489495&sr=8-114,https://images-eu.ssl-images-amazon.com/images/I/3192ObJ8rZL._SY300_SX300_QL70_ML2_.jpg,3.2 out of 5 stars
50,Lenovo,82H70175IN,1.41,16.0,60990,,,,14.0,4.2,16.0,https://amazon.in/Lenovo-IdeaPad-Backlit-Warranty-82H70175IN/dp/B09M3ZCFWR/ref=sr_1_115?keywords=laptop&qid=1656489495&sr=8-115,https://images-eu.ssl-images-amazon.com/images/I/51g3U5pxFRL._SX300_SY300_QL70_ML2_.jpg,4.1 out of 5 stars
51,HP,,1.52,8.0,55539,,,,14.0,2.0,16.0,https://amazon.in/Pavilion-Multitouch-Windows-Graphics-14-Dy0207Tu/dp/B09VT6BVJF/ref=sr_1_116?keywords=laptop&qid=1656489495&sr=8-116,https://images-eu.ssl-images-amazon.com/images/I/41bGmMz-crL._SX300_SY300_QL70_ML2_.jpg,4.4 out of 5 stars
52,HP,Eq2143AU,1.69,8.0,37849,,512.0,,15.6,3.8,16.0,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg7_1?ie=UTF8&adId=A06028451XZW3A719E10X&url=%2FMicro-Edge-Anti-Glare-Graphics-Speakers-15S-Eq2143Au%2Fdp%2FB09R1MMMTH%2Fref%3Dsr_1_117_sspa%3Fkeywords%3Dlaptop%26qid%3D1656489495%26sr%3D8-117-spons%26psc%3D1&qualifier=1656489495&id=2961859091220469&widgetName=sp_btf,https://m.media-amazon.com/images/I/516+4J0tZlL._SY300_SX300_.jpg,3.7 out of 5 stars
53,HP,14s-fq1092au,1.46,8.0,47154,8.0,512.0,,14.0,4.0,16.0,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg7_1?ie=UTF8&adId=A08324291BQ7ENQ9VMB94&url=%2FHP-Micro-Edge-Graphics-Keyboard-14s-fq1092au%2Fdp%2FB09R1L73TM%2Fref%3Dsr_1_118_sspa%3Fkeywords%3Dlaptop%26qid%3D1656489495%26sr%3D8-118-spons%26psc%3D1&qualifier=1656489495&id=2961859091220469&widgetName=sp_btf,https://images-eu.ssl-images-amazon.com/images/I/41qola4WFTL._SX300_SY300_QL70_ML2_.jpg,4.3 out of 5 stars
54,Lenovo,,1.65,8.0,38480,,512.0,6.0,15.6,3.0,12.0,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg8_1?ie=UTF8&adId=A01647353NEETOWYOLQZF&url=%2FLenovo-IdeaPad-Windows-Warranty-82H802FJIN%2Fdp%2FB09Q5QLHSQ%2Fref%3Dsr_1_113_sspa%3Fkeywords%3Dlaptop%26qid%3D1656489498%26sr%3D8-113-spons%26psc%3D1&qualifier=1656489498&id=4037730115212175&widgetName=sp_atf_next,https://images-eu.ssl-images-amazon.com/images/I/51tbcILVglL._SX300_SY300_QL70_ML2_.jpg,4.1 out of 5 stars
55,Lenovo,,1.2,4.0,23890,,,8.0,11.6,2.8,4.0,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg8_1?ie=UTF8&adId=A0165471KW0SE1EV22VA&url=%2FLenovo-IdeaPad-Celeron-Platinum-81VT009UIN%2Fdp%2FB09V7ZJYBN%2Fref%3Dsr_1_114_sspa%3Fkeywords%3Dlaptop%26qid%3D1656489498%26sr%3D8-114-spons%26psc%3D1&qualifier=1656489498&id=4037730115212175&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/41F52ef+pdL._SX300_SY300_.jpg,3.8 out of 5 stars
56,AVITA,,1.3,4.0,22374,4.0,128.0,8.0,14.1,2.8,4.0,https://amazon.in/AVITA-SATUS-S111-NU14A1INC43PN-CS-35-81cms/dp/B09V735YV1/ref=sr_1_115?keywords=laptop&qid=1656489498&sr=8-115,https://images-eu.ssl-images-amazon.com/images/I/41lB0K93TDL._SX300_SY300_QL70_ML2_.jpg,3.7 out of 5 stars
57,HP,,0.97,16.0,65990,,,,13.3,4.2,32.0,https://amazon.in/HP-Pavilion-Ultra-Thin-Anti-Glare-13-be0206AU/dp/B09HV4B42C/ref=sr_1_116?keywords=laptop&qid=1656489498&sr=8-116,https://images-eu.ssl-images-amazon.com/images/I/41UKf8vKt2L._SX300_SY300_QL70_ML2_.jpg,4.1 out of 5 stars
58,HP,14s-dr2016tu,1.69,8.0,56100,,512.0,,14.0,4.2,16.0,https://amazon.in/HP-Processor-Windows-Graphics-14s-dr2016tu/dp/B092MS22P1/ref=sr_1_117?keywords=laptop&qid=1656489498&sr=8-117,https://images-eu.ssl-images-amazon.com/images/I/41ewlc1t3OL._SY300_SX300_QL70_ML2_.jpg,4.2 out of 5 stars
59,HP,,2.48,16.0,104990,6.0,,,16.1,4.4,32.0,https://amazon.in/HP-Processor-16-1-inch-Graphics-16-e0361ax/dp/B09RX3NP7H/ref=sr_1_118?keywords=laptop&qid=1656489498&sr=8-118,https://images-eu.ssl-images-amazon.com/images/I/319S5IJ6MaL._SY300_SX300_QL70_ML2_.jpg,4.7 out of 5 stars
60,Lenovo,,1.2,4.0,27999,,,7.0,11.6,1.1,4.0,https://amazon.in/Lenovo-IdeaPad-Celeron-Platinum-81VT0071IN/dp/B09G9ZPV38/ref=sr_1_119?keywords=laptop&qid=1656489498&sr=8-119,https://m.media-amazon.com/images/I/41F52ef+pdL._SX300_SY300_.jpg,4.0 out of 5 stars
61,Dell,,3.6,4.0,21999,,250.0,1.5,14.0,,8.0,https://amazon.in/REFURBISHED-Dell-E6420-Discontinued-Manufacturer/dp/B07HR5Z6Y1/ref=sr_1_120?keywords=laptop&qid=1656489498&sr=8-120,https://images-eu.ssl-images-amazon.com/images/I/41rlyvlYflL._SX300_SY300_QL70_ML2_.jpg,3.0 out of 5 stars
62,HP,,1.75,16.0,67000,,512.0,4.0,15.6,4.2,16.0,https://amazon.in/HP-Pavilion-Anti-Glare-Fingerprint-15-eh1108AU/dp/B09HV3WT9J/ref=sr_1_121?keywords=laptop&qid=1656489498&sr=8-121,https://images-eu.ssl-images-amazon.com/images/I/41R2RA5Pq7L._SX300_SY300_QL70_ML2_.jpg,4.5 out of 5 stars
63,Lenovo,,1.5899999999999999,16.0,69990,32.0,,5.0,14.0,2.4,32.0,https://amazon.in/Lenovo-ThinkPad-Antiglare-Microsoft-20TAS13N00/dp/B09S5T2HR3/ref=sr_1_122?keywords=laptop&qid=1656489498&sr=8-122,https://m.media-amazon.com/images/I/51+yclVBCRL._SX300_SY300_.jpg,4.0 out of 5 stars
64,Lenovo,,1.7,8.0,32990,,1024.0,7.0,15.6,4.1,12.0,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg8_1?ie=UTF8&adId=A016494738N1UBNN0M6MM&url=%2FLenovo-IdeaPad-Warranty-Platinum-81WB018YIN%2Fdp%2FB09Q92YBWG%2Fref%3Dsr_1_123_sspa%3Fkeywords%3Dlaptop%26qid%3D1656489498%26sr%3D8-123-spons%26psc%3D1&qualifier=1656489498&id=4037730115212175&widgetName=sp_mtf,https://images-eu.ssl-images-amazon.com/images/I/41PnIUzyYML._SX300_SY300_QL70_ML2_.jpg,3.8 out of 5 stars
65,Lenovo,,1.41,8.0,40490,,,7.5,14.0,4.1,12.0,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg8_1?ie=UTF8&adId=A0164547NTC2WO0KFOTC&url=%2FLenovo-IdeaPad-Windows-Warranty-82H701DMIN%2Fdp%2FB09Y5VD8N7%2Fref%3Dsr_1_124_sspa%3Fkeywords%3Dlaptop%26qid%3D1656489498%26sr%3D8-124-spons%26psc%3D1&qualifier=1656489498&id=4037730115212175&widgetName=sp_mtf,https://images-eu.ssl-images-amazon.com/images/I/51No3qYfAYL._SX300_SY300_QL70_ML2_.jpg,4.1 out of 5 stars
66,ASUS,,1.6,8.0,34118,8.0,256.0,6.0,15.984251968503937,3.4,12.0,https://amazon.in/ASUS-VivoBook-i3-1005G1-Integrated-X415JA-BV311WS/dp/B09RQKJXNW/ref=sr_1_125?keywords=laptop&qid=1656489498&sr=8-125,https://images-eu.ssl-images-amazon.com/images/I/41H42FebSmL._SX300_SY300_QL70_ML2_.jpg,4.7 out of 5 stars
67,Acer,,1.4,4.0,23990,,256.0,8.0,,2.8,4.0,https://amazon.in/Acer-Travelmate-Dual-core-Processor-TMB311-31/dp/B09MM8CVRN/ref=sr_1_126?keywords=laptop&qid=1656489498&sr=8-126,https://images-eu.ssl-images-amazon.com/images/I/41Ls3cKVwnL._SY300_SX300_QL70_ML2_.jpg,4.1 out of 5 stars
68,ASUS,FA506IHRB-HN079W,2.3,,59990,8.0,512.0,,17.79527559055118,4.0,32.0,https://amazon.in/ASUS-15-6-inch-GeForce-GTX-Windows-FA506IHRB-HN079W/dp/B09ZXPNJYQ/ref=sr_1_127?keywords=laptop&qid=1656489498&sr=8-127,https://images-eu.ssl-images-amazon.com/images/I/41LDfnScXZS._SX300_SY300_QL70_ML2_.jpg,2.9 out of 5 stars
69,Lenovo,,2.3,8.0,60889,4.0,1024.0,6.8,15.6,3.0,16.0,https://amazon.in/Lenovo-Windows-Graphics-Phantom-82B500BHIN/dp/B08GG8WCW7/ref=sr_1_128?keywords=laptop&qid=1656489498&sr=8-128,https://images-eu.ssl-images-amazon.com/images/I/5174QzS5xDL._SX300_SY300_QL70_ML2_.jpg,4.5 out of 5 stars
70,HP,,1.75,8.0,55490,4.0,,,15.6,4.3,16.0,https://amazon.in/Pavilion-5-5625U-Micro-Edge-Graphics-15-Eh2018Au/dp/B09V1F51SF/ref=sr_1_129?keywords=laptop&qid=1656489498&sr=8-129,https://images-eu.ssl-images-amazon.com/images/I/41KWqUTiKLL._SX300_SY300_QL70_ML2_.jpg,4.4 out of 5 stars
71,Dell,,1.46,8.0,57400,,512.0,4.0,14.0,1.4,32.0,https://amazon.in/Dell-Inspiron-Keyboard-Platinum-C782502WIN8/dp/B09HS91B1V/ref=sr_1_130?keywords=laptop&qid=1656489498&sr=8-130,https://images-eu.ssl-images-amazon.com/images/I/41PwNDrejdL._SY300_SX300_QL70_ML2_.jpg,4.3 out of 5 stars
72,Lenovo,,1.65,8.0,38850,,512.0,7.5,15.6,3.0,12.0,https://amazon.in/Lenovo-IdeaPad-39-62cm-Warranty-82H801FKIN/dp/B09C5XN8X7/ref=sr_1_131?keywords=laptop&qid=1656489498&sr=8-131,https://images-eu.ssl-images-amazon.com/images/I/51tbcILVglL._SX300_SY300_QL70_ML2_.jpg,4.3 out of 5 stars
73,ASUS,X415EA-EB572TS,1.6,8.0,48890,,1024.0,,15.984251968503937,4.2,12.0,https://amazon.in/ASUS-VivoBook-i5-1135G7-Integrated-X415EA-EB572TS/dp/B09BF65Z1V/ref=sr_1_132?keywords=laptop&qid=1656489498&sr=8-132,https://images-eu.ssl-images-amazon.com/images/I/41DHBo5r6hL._SX300_SY300_QL70_ML2_.jpg,4.1 out of 5 stars
74,HP,14s-fq1092au,1.46,8.0,47154,8.0,512.0,,14.0,4.0,16.0,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg8_1?ie=UTF8&adId=A08324291BQ7ENQ9VMB94&url=%2FHP-Micro-Edge-Graphics-Keyboard-14s-fq1092au%2Fdp%2FB09R1L73TM%2Fref%3Dsr_1_133_sspa%3Fkeywords%3Dlaptop%26qid%3D1656489498%26sr%3D8-133-spons%26psc%3D1&qualifier=1656489498&id=4037730115212175&widgetName=sp_btf,https://images-eu.ssl-images-amazon.com/images/I/41qola4WFTL._SX300_SY300_QL70_ML2_.jpg,4.3 out of 5 stars
75,HP,14s-dy2506TU,1.46,8.0,38990,,,,14.015748031496063,3.7,16.0,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg8_1?ie=UTF8&adId=A0447151V9B07ZBYFE2A&url=%2FHP-Micro-Edge-Anti-Glare-Display-Graphics%2Fdp%2FB09MH9M5CV%2Fref%3Dsr_1_134_sspa%3Fkeywords%3Dlaptop%26qid%3D1656489498%26sr%3D8-134-spons%26psc%3D1&qualifier=1656489498&id=4037730115212175&widgetName=sp_btf,https://images-eu.ssl-images-amazon.com/images/I/51mDPrTCtgL._SX300_SY300_QL70_ML2_.jpg,4.2 out of 5 stars
76,Lenovo,,1.65,8.0,38480,,512.0,6.0,15.6,3.0,12.0,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg9_1?ie=UTF8&adId=A01647353NEETOWYOLQZF&url=%2FLenovo-IdeaPad-Windows-Warranty-82H802FJIN%2Fdp%2FB09Q5QLHSQ%2Fref%3Dsr_1_129_sspa%3Fkeywords%3Dlaptop%26qid%3D1656489501%26sr%3D8-129-spons%26psc%3D1&qualifier=1656489501&id=292098571594537&widgetName=sp_atf_next,https://images-eu.ssl-images-amazon.com/images/I/51tbcILVglL._SX300_SY300_QL70_ML2_.jpg,4.1 out of 5 stars
77,Lenovo,,1.2,4.0,23890,,,8.0,11.6,2.8,4.0,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg9_1?ie=UTF8&adId=A0165471KW0SE1EV22VA&url=%2FLenovo-IdeaPad-Celeron-Platinum-81VT009UIN%2Fdp%2FB09V7ZJYBN%2Fref%3Dsr_1_130_sspa%3Fkeywords%3Dlaptop%26qid%3D1656489501%26sr%3D8-130-spons%26psc%3D1&qualifier=1656489501&id=292098571594537&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/41F52ef+pdL._SX300_SY300_.jpg,3.8 out of 5 stars
78,Dell,,1.46,16.0,61300,,,,14.0,1.4,32.0,https://amazon.in/Dell-Inspiron-Keyboard-Office-Platinum-C782505WIN8P/dp/B09HS7FJNL/ref=sr_1_131?keywords=laptop&qid=1656489501&sr=8-131,https://images-eu.ssl-images-amazon.com/images/I/41PwNDrejdL._SY300_SX300_QL70_ML2_.jpg,5.0 out of 5 stars
79,ASUS,,1.4,16.0,56990,,512.0,8.0,15.984251968503937,4.2,16.0,https://amazon.in/ASUS-Vivobook-i5-1135G7-Integrated-K413EA-EB521WS/dp/B0B1HW5BLQ/ref=sr_1_132?keywords=laptop&qid=1656489501&sr=8-132,https://images-eu.ssl-images-amazon.com/images/I/31QjB1Ub5lL._SX300_SY300_QL70_ML2_.jpg,
80,Dell,,1.58,16.0,26340,,256.0,,14.1,,,https://amazon.in/Renewed-Dell-Latitude-Laptop-E7470/dp/B08XWFRG1Z/ref=sr_1_133?keywords=laptop&qid=1656489501&sr=8-133,https://images-eu.ssl-images-amazon.com/images/I/41Wflt09rAL._SY300_SX300_QL70_ML2_.jpg,3.7 out of 5 stars
81,Dell,,1.6099999999999999,8.0,30799,,,,,1.1,32.0,https://amazon.in/Dell-Inspiron-PQC-N5030-Office21-D560756WIN9BE/dp/B0B38H96XT/ref=sr_1_134?keywords=laptop&qid=1656489501&sr=8-134,https://images-eu.ssl-images-amazon.com/images/I/41e6THlQznL._SX300_SY300_QL70_ML2_.jpg,
82,MI,,1.7,8.0,57990,,,,17.79527559055118,3.1,8.0,https://amazon.in/Notebook-Resolution-i5-11300H-15-6-inch-Fingerprint/dp/B098XLXDRS/ref=sr_1_135?keywords=laptop&qid=1656489501&sr=8-135,https://images-eu.ssl-images-amazon.com/images/I/41O7cCoUoVL._SX300_SY300_QL70_ML2_.jpg,4.2 out of 5 stars
83,MSI,Modern 14 B5M-045IN,1.3,8.0,42990,,,,14.0,4.0,64.0,https://amazon.in/MSI-Modern-14-IPS-Level-B5M-045IN/dp/B09N19ZMTP/ref=sr_1_136?keywords=laptop&qid=1656489501&sr=8-136,https://images-eu.ssl-images-amazon.com/images/I/31LS6G1mbUL._SY300_SX300_QL70_ML2_.jpg,4.0 out of 5 stars
84,Dell,,1.5,,56500,,,,14.0,2.5,32.0,https://amazon.in/Dell-Inspiron-5410-i5-11320H-ICC-C782529WIN8/dp/B0B2WWJCQC/ref=sr_1_137?keywords=laptop&qid=1656489501&sr=8-137,https://images-eu.ssl-images-amazon.com/images/I/51uhfYQZqiL._SY300_SX300_QL70_ML2_.jpg,
85,Lenovo,,1.7,8.0,35799,,256.0,9.0,15.6,4.1,12.0,https://amazon.in/Lenovo-IdeaPad-Graphics-Platinum-81WB01EFIN/dp/B09Q3FTVJF/ref=sr_1_138?keywords=laptop&qid=1656489501&sr=8-138,https://images-eu.ssl-images-amazon.com/images/I/41PnIUzyYML._SX300_SY300_QL70_ML2_.jpg,4.3 out of 5 stars
86,Lenovo,,1.7,8.0,32990,,1024.0,7.0,15.6,4.1,12.0,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg9_1?ie=UTF8&adId=A016494738N1UBNN0M6MM&url=%2FLenovo-IdeaPad-Warranty-Platinum-81WB018YIN%2Fdp%2FB09Q92YBWG%2Fref%3Dsr_1_139_sspa%3Fkeywords%3Dlaptop%26qid%3D1656489501%26sr%3D8-139-spons%26psc%3D1&qualifier=1656489501&id=292098571594537&widgetName=sp_mtf,https://images-eu.ssl-images-amazon.com/images/I/41PnIUzyYML._SX300_SY300_QL70_ML2_.jpg,3.8 out of 5 stars
87,Lenovo,,1.41,8.0,40490,,,7.5,14.0,4.1,12.0,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg9_1?ie=UTF8&adId=A0164547NTC2WO0KFOTC&url=%2FLenovo-IdeaPad-Windows-Warranty-82H701DMIN%2Fdp%2FB09Y5VD8N7%2Fref%3Dsr_1_140_sspa%3Fkeywords%3Dlaptop%26qid%3D1656489501%26sr%3D8-140-spons%26psc%3D1&qualifier=1656489501&id=292098571594537&widgetName=sp_mtf,https://images-eu.ssl-images-amazon.com/images/I/51No3qYfAYL._SX300_SY300_QL70_ML2_.jpg,4.1 out of 5 stars
88,ASUS,,1.7,8.0,57990,,512.0,8.0,17.79527559055118,4.4,24.0,https://amazon.in/ASUS-Vivobook-Intel-Core-i5-1240P-Graphics-X1502ZA-EJ501WS/dp/B09YHB5TZL/ref=sr_1_141?keywords=laptop&qid=1656489501&sr=8-141,https://images-eu.ssl-images-amazon.com/images/I/415qBfP09SL._SX300_SY300_QL70_ML2_.jpg,4.0 out of 5 stars
89,ASUS,X515JA-EJ701WS,1.8,16.0,57890,,512.0,,17.79527559055118,3.9,16.0,https://amazon.in/ASUS-Vivobook-X515JA-EJ701WS-I7-1065G7-Transparent/dp/B09MKWJNCP/ref=sr_1_142?keywords=laptop&qid=1656489501&sr=8-142,https://images-eu.ssl-images-amazon.com/images/I/414057taYKL._SX300_SY300_QL70_ML2_.jpg,4.3 out of 5 stars
90,ASUS,FA506IC-HN005W,2.3,4.0,76990,4.0,512.0,,17.79527559055118,4.2,32.0,https://amazon.in/ASUS-15-6-inch-NVIDIA-GeForce-RTX-3050-Graphics-FA506IC-HN005W/dp/B09RQKK6CZ/ref=sr_1_143?keywords=laptop&qid=1656489501&sr=8-143,https://images-eu.ssl-images-amazon.com/images/I/41LDfnScXZS._SX300_SY300_QL70_ML2_.jpg,4.3 out of 5 stars
91,Lenovo,,1.44,8.0,29999,8.0,256.0,,13.3,2.5,8.0,https://amazon.in/Renewed-Lenovo-ThinkPad-Ultrabook-Upgraded/dp/B09T3M77ZP/ref=sr_1_144?keywords=laptop&qid=1656489501&sr=8-144,https://images-eu.ssl-images-amazon.com/images/I/21qARedr5VL._SY300_SX300_QL70_ML2_.jpg,3.5 out of 5 stars
92,Dell,,2.65,8.0,67900,4.0,,,15.6,2.6,32.0,https://amazon.in/Dell-I5-11260H-Windows-Backlit-D560825Win9B/dp/B09XX4B9DL/ref=sr_1_145?keywords=laptop&qid=1656489501&sr=8-145,https://images-eu.ssl-images-amazon.com/images/I/415EZD5J1QL._SX300_SY300_QL70_ML2_.jpg,3.4 out of 5 stars
93,Lenovo,,1.7,8.0,48300,,,9.0,15.6,1.6,12.0,https://amazon.in/Lenovo-IdeaPad-Warranty-Platinum-81WB01DFIN/dp/B09R22856H/ref=sr_1_146?keywords=laptop&qid=1656489501&sr=8-146,https://images-eu.ssl-images-amazon.com/images/I/41PnIUzyYML._SX300_SY300_QL70_ML2_.jpg,4.0 out of 5 stars
94,HP,15s-ey2000au,1.69,8.0,36990,,,,15.6,3.8,16.0,https://amazon.in/15S-Ryzen-Micro-Edge-Anti-Glare-Graphics-15S-Ey2000Au/dp/B09WDR8653/ref=sr_1_147?keywords=laptop&qid=1656489501&sr=8-147,https://images-eu.ssl-images-amazon.com/images/I/41kipZZDJgL._SX300_SY300_QL70_ML2_.jpg,3.9 out of 5 stars
95,Lenovo,,1.85,4.0,26590,,256.0,5.5,15.6,1.1,,https://amazon.in/Lenovo-V15-IGL-82C30052IH-Celeron-Warranty/dp/B09HHLGC9V/ref=sr_1_148?keywords=laptop&qid=1656489501&sr=8-148,https://images-eu.ssl-images-amazon.com/images/I/41f0zShABaL._SY300_SX300_QL70_ML2_.jpg,3.9 out of 5 stars
96,HP,14s-fq1092au,1.46,8.0,47154,8.0,512.0,,14.0,4.0,16.0,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg9_1?ie=UTF8&adId=A08324291BQ7ENQ9VMB94&url=%2FHP-Micro-Edge-Graphics-Keyboard-14s-fq1092au%2Fdp%2FB09R1L73TM%2Fref%3Dsr_1_149_sspa%3Fkeywords%3Dlaptop%26qid%3D1656489501%26sr%3D8-149-spons%26psc%3D1&qualifier=1656489501&id=292098571594537&widgetName=sp_btf,https://images-eu.ssl-images-amazon.com/images/I/41qola4WFTL._SX300_SY300_QL70_ML2_.jpg,4.3 out of 5 stars
97,HP,14s-dy2506TU,1.46,8.0,38990,,,,14.015748031496063,3.7,16.0,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg9_1?ie=UTF8&adId=A0447151V9B07ZBYFE2A&url=%2FHP-Micro-Edge-Anti-Glare-Display-Graphics%2Fdp%2FB09MH9M5CV%2Fref%3Dsr_1_150_sspa%3Fkeywords%3Dlaptop%26qid%3D1656489501%26sr%3D8-150-spons%26psc%3D1&qualifier=1656489501&id=292098571594537&widgetName=sp_btf,https://images-eu.ssl-images-amazon.com/images/I/51mDPrTCtgL._SX300_SY300_QL70_ML2_.jpg,4.2 out of 5 stars
