product,rating,price,product_url
Karbonn 80 cm (32 Inches) Millennium Series HD Ready Smart LED TV KJW32SKHD (Phantom Black) with Bezel-Less Design  ,4.4 out of 5 stars,"8,990",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg3_1?ie=UTF8&adId=A03301052HG8ZJO86QMJ4&url=%2FKarbonn-Millennium-KJW32SKHD-Phantom-Bezel-Less%2Fdp%2FB0B466C3G4%2Fref%3Dsr_1_53_sspa%3Fkeywords%3Dtv%26qid%3D1660812288%26sr%3D8-53-spons%26psc%3D1&qualifier=1660812288&id=7345036439814692&widgetName=sp_btf
AmazonBasics 139 cm (55 inches) 4K Ultra HD Smart LED Fire TV with Dolby Atmos and Dolby Vision (Black)  ,4.0 out of 5 stars,"36,499",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A072245884IUQUZQA39R&url=%2FAmazonBasics-139cm-inch-Ultra-Smart%2Fdp%2FB087JYRGDG%2Fref%3Dsr_1_49_sspa%3Fkeywords%3Dtv%26qid%3D1660812290%26sr%3D8-49-spons%26psc%3D1&qualifier=1660812290&id=4040806433273686&widgetName=sp_atf_next
Redmi 80 cm (32 inches) Android 11 Series HD Ready Smart LED TV | L32M6-RA/L32M7-RA (Black)  ,4.2 out of 5 stars,"14,999",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A054367039CG9GF4P6B7C&url=%2FRedmi-inches-Ready-L32M6-RA-Android%2Fdp%2FB09F9YQQ7B%2Fref%3Dsr_1_50_sspa%3Fkeywords%3Dtv%26qid%3D1660812290%26sr%3D8-50-spons%26psc%3D1&qualifier=1660812290&id=4040806433273686&widgetName=sp_atf_next
Sony Bravia 80 cm (32 inches) HD Ready Smart LED Google TV KD-32W830K (Black) (2022 Model) | with Alexa Compatibility  ,4.7 out of 5 stars,"26,990",https://amazon.in/Sony-Bravia-inches-KD-32W830K-Compatibility/dp/B09WN5VV3V/ref=sr_1_51?keywords=tv&qid=1660812290&sr=8-51
Hisense 108 cm (43 inches) Bezelless Series 4K Ultra HD Smart LED Google TV 43A6H (Black)  ,4.3 out of 5 stars,"29,990",https://amazon.in/Hisense-inches-Bezelless-Google-43A6H/dp/B0B1MH8Y48/ref=sr_1_52?keywords=tv&qid=1660812290&sr=8-52
Power Guard 98 cm (40 inches) HD Ready Smart LED TV PG40SVC (Black)  ,5.0 out of 5 stars,"16,999",https://amazon.in/Power-Guard-inches-Ready-PG40SVC/dp/B0B36288WQ/ref=sr_1_53?keywords=tv&qid=1660812290&sr=8-53
LG 80 cm (32 inches) HD Ready Smart LED TV 32LQ576BPSA (Ceramic Black)  ,4.3 out of 5 stars,"18,990",https://amazon.in/LG-inches-Ready-32LQ576BPSA-Ceramic/dp/B09YL9SN9B/ref=sr_1_54?keywords=tv&qid=1660812290&sr=8-54
Croma 102 cm (40 Inches) Full HD Certified Android Smart LED TV CREL040FOF024601 (Black) (2022 Model)  ,3.9 out of 5 stars,"18,990",https://amazon.in/Croma-Inches-Certified-Android-CREL040FOF024601/dp/B09X6VXCWF/ref=sr_1_55?keywords=tv&qid=1660812290&sr=8-55
OnePlus 163.8 cm (65 inches) U Series 4K LED Smart Android TV 65U1S (Black)  ,4.2 out of 5 stars,"63,999",https://amazon.in/OnePlus-163-8-inches-Android-65U1S/dp/B095JPKPH3/ref=sr_1_56?keywords=tv&qid=1660812290&sr=8-56
AmazonBasics 127 cm (50 inches) 4K Ultra HD Smart LED Fire TV with Dolby Atmos and Dolby Vision (Black)  ,4.0 out of 5 stars,"31,499",https://amazon.in/AmazonBasics-127cm-inch-Ultra-Smart/dp/B087JYBBSR/ref=sr_1_57?keywords=tv&qid=1660812290&sr=8-57
Sony Bravia 108 cm (43 inches) 4K Ultra HD Smart LED Google TV KD-43X75K (Black) (2022 Model) | with Alexa Compatibility  ,4.8 out of 5 stars,"50,900",https://amazon.in/Sony-Bravia-inches-KD-43X75K-Compatibility/dp/B09WN49Y8F/ref=sr_1_58?keywords=tv&qid=1660812290&sr=8-58
Sony Bravia 164 cm (65 inches) 4K Ultra HD Smart LED Google TV KD-65X74K (Black)  ,4.8 out of 5 stars,"86,990",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A03768442EQ5K80ORFOW4&url=%2FSony-Bravia-inches-Google-KD-65X74K%2Fdp%2FB09WN3SRC7%2Fref%3Dsr_1_59_sspa%3Fkeywords%3Dtv%26qid%3D1660812290%26sr%3D8-59-spons%26psc%3D1&qualifier=1660812290&id=4040806433273686&widgetName=sp_mtf
NVY 80 cm (32 inch) HD Ready Smart LED TV | NVA32SFR1 (Black) (2022 Model) with Android 9.0  ,4.4 out of 5 stars,"10,990",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A06313891JMLU6VY8N7AD&url=%2FNVY-32-TV-NVA32SFR1-Android%2Fdp%2FB09WDZNLN9%2Fref%3Dsr_1_60_sspa%3Fkeywords%3Dtv%26qid%3D1660812290%26sr%3D8-60-spons%26psc%3D1&qualifier=1660812290&id=4040806433273686&widgetName=sp_mtf
Hyundai 80 cm (32 inches) HD Ready Smart LED TV SMTHY32ECVRY1W (Black)  ,4.4 out of 5 stars,"11,990",https://amazon.in/Hyundai-inches-Ready-Smart-SMTHY32ECVRY1W/dp/B0B4VRBD36/ref=sr_1_61?keywords=tv&qid=1660812290&sr=8-61
Mi 108 cm (43 inches) Horizon Edition Full HD Android LED TV 4A | L43M6-EI (Black)  ,4.3 out of 5 stars,"24,999",https://amazon.in/MI-Horizon-108cm-inches-Android/dp/B08H883LR6/ref=sr_1_62?keywords=tv&qid=1660812290&sr=8-62
Toshiba 139 cm (55 inches) 4K Ultra HD Smart QLED Google TV 55M550LP (Black)  ,4.8 out of 5 stars,"52,990",https://amazon.in/Toshiba-inches-Ultra-Google-55M550LP/dp/B0B61756PY/ref=sr_1_63?keywords=tv&qid=1660812290&sr=8-63
LG 108 cm (43 inches) 4K Ultra HD Smart LED TV 43UP7500PTZ (Rocky Black)  ,4.3 out of 5 stars,"31,990",https://amazon.in/LG-inches-Ultra-Smart-43UP7500PTZ/dp/B0967NW34T/ref=sr_1_64?keywords=tv&qid=1660812290&sr=8-64
Hisense 80 cm (32 inches) Android 11 Series HD Ready Smart Certified Android LED TV 32A4G (Black)  ,4.2 out of 5 stars,"11,990",https://amazon.in/Hisense-inches-Certified-Android-32A4G/dp/B099JHLQX8/ref=sr_1_65?keywords=tv&qid=1660812290&sr=8-65
Vu 139 cm (55 inches) 4K Ultra HD Smart Android LED TV 55UT (Black)  ,4.4 out of 5 stars,"39,999",https://amazon.in/inches-Ultra-Android-5-Hotkeys-55UT/dp/B089KVCGCV/ref=sr_1_66?keywords=tv&qid=1660812290&sr=8-66
Toshiba 139 cm (55 inches) Bezelless Series 4K Ultra HD Smart LED Google TV 55C350LP (Black)  ,4.3 out of 5 stars,"38,990",https://amazon.in/Toshiba-inches-Bezelless-Google-55C350LP/dp/B0B2WB271Q/ref=sr_1_67?keywords=tv&qid=1660812290&sr=8-67
Sansui 140cm (55 inches) 4K Ultra HD Certified Android LED TV JSW55ASUHD (Mystique Black) With Dolby Audio and DTS  ,4.5 out of 5 stars,"32,990",https://amazon.in/Sansui-Certified-Android-JSW55ASUHD-Mystique/dp/B09NNGHG22/ref=sr_1_68?keywords=tv&qid=1660812290&sr=8-68
Karbonn 80 cm (32 Inches) Millennium Series HD Ready Smart LED TV KJW32SKHD (Phantom Black) with Bezel-Less Design  ,4.4 out of 5 stars,"8,990",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg4_1?ie=UTF8&adId=A03301052HG8ZJO86QMJ4&url=%2FKarbonn-Millennium-KJW32SKHD-Phantom-Bezel-Less%2Fdp%2FB0B466C3G4%2Fref%3Dsr_1_70_sspa%3Fkeywords%3Dtv%26qid%3D1660812290%26sr%3D8-70-spons%26psc%3D1&qualifier=1660812290&id=4040806433273686&widgetName=sp_btf
Croma 140 cm (55 Inches) 4K Ultra HD Smart LED TV CREL055USA024601 (Black) (2022 Model)  ,3.7 out of 5 stars,"33,990",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A00622812JTLJYZC7002G&url=%2FCroma-Inches-Ultra-Smart-CREL055USA024601%2Fdp%2FB0B17FHC54%2Fref%3Dsr_1_65_sspa%3Fkeywords%3Dtv%26qid%3D1660812293%26sr%3D8-65-spons%26psc%3D1&qualifier=1660812293&id=2033530928066630&widgetName=sp_atf_next
AmazonBasics 81 cm (32 inches) HD Ready Smart LED Fire TV AB32E10SS (Black)  ,4.0 out of 5 stars,"13,499",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A07230511XJVOGA7KXX4I&url=%2FAmazonBasics-80cm-inch-Smart-LED%2Fdp%2FB087JX4TT4%2Fref%3Dsr_1_66_sspa%3Fkeywords%3Dtv%26qid%3D1660812293%26sr%3D8-66-spons%26psc%3D1&qualifier=1660812293&id=2033530928066630&widgetName=sp_atf_next
Sony Bravia 108 cm (43 inches) 4K Ultra HD Smart LED Google TV KD-43X74K (Black)  ,4.8 out of 5 stars,"47,999",https://amazon.in/Sony-Bravia-inches-Google-KD-43X74K/dp/B09WN2CVMY/ref=sr_1_67?keywords=tv&qid=1660812293&sr=8-67
LG 108 cm (43 inches) Full HD LED Smart TV 43LM5650PTA (Ceramic Black)  ,4.4 out of 5 stars,"29,490",https://amazon.in/LG-inches-Smart-43LM5650PTA-Ceramic/dp/B08G21VNQQ/ref=sr_1_68?keywords=tv&qid=1660812293&sr=8-68
Power Guard 80 cm (32 inches) Frameless HD Ready Smart Android LED TV PG32S1 (Black)  ,5.0 out of 5 stars,"10,999",https://amazon.in/Power-Guard-Frameless-Android-PG32S1/dp/B0B363326K/ref=sr_1_69?keywords=tv&qid=1660812293&sr=8-69
OnePlus 163.8 cm (65 inches) U Series 4K LED Smart Android TV 65U1S (Black)  ,4.2 out of 5 stars,"63,999",https://amazon.in/OnePlus-163-8-inches-Android-65U1S/dp/B095JPKPH3/ref=sr_1_70?keywords=tv&qid=1660812293&sr=8-70
Vu 139 cm (55 inches) 4K Ultra HD Smart Android LED TV 55UT (Black)  ,4.4 out of 5 stars,"39,999",https://amazon.in/inches-Ultra-Android-5-Hotkeys-55UT/dp/B089KVCGCV/ref=sr_1_71?keywords=tv&qid=1660812293&sr=8-71
Mi 80 cm (32 inches) Horizon Edition HD Ready Android Smart LED TV 4A | L32M6-EI (Grey)  ,4.3 out of 5 stars,"16,499",https://amazon.in/inches-Horizon-Ready-Android-L32M6-EI/dp/B08WPPDFLD/ref=sr_1_72?keywords=tv&qid=1660812293&sr=8-72
Hisense 108 cm (43 inches) Bezelless Series 4K Ultra HD Smart LED Google TV 43A6H (Black)  ,4.3 out of 5 stars,"29,990",https://amazon.in/Hisense-inches-Bezelless-Google-43A6H/dp/B0B1MH8Y48/ref=sr_1_74?keywords=tv&qid=1660812293&sr=8-74
Redmi 80 cm (32 inches) Android 11 Series HD Ready Smart LED TV | L32M6-RA/L32M7-RA (Black)  ,4.2 out of 5 stars,"14,999",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A054367039CG9GF4P6B7C&url=%2FRedmi-inches-Ready-L32M6-RA-Android%2Fdp%2FB09F9YQQ7B%2Fref%3Dsr_1_75_sspa%3Fkeywords%3Dtv%26qid%3D1660812293%26sr%3D8-75-spons%26psc%3D1&qualifier=1660812293&id=2033530928066630&widgetName=sp_mtf
Sony Bravia 164 cm (65 inches) 4K Ultra HD Smart LED Google TV KD-65X74K (Black)  ,4.8 out of 5 stars,"86,990",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A03768442EQ5K80ORFOW4&url=%2FSony-Bravia-inches-Google-KD-65X74K%2Fdp%2FB09WN3SRC7%2Fref%3Dsr_1_76_sspa%3Fkeywords%3Dtv%26qid%3D1660812293%26sr%3D8-76-spons%26psc%3D1&qualifier=1660812293&id=2033530928066630&widgetName=sp_mtf
TCL 138.7 cm (55 inches) 4K Ultra HD Smart QLED Google TV 55C635 (Black)  ,4.5 out of 5 stars,"59,990",https://amazon.in/TCL-138-7-inches-Google-55C635/dp/B0B1DNQC21/ref=sr_1_77?keywords=tv&qid=1660812293&sr=8-77
TCL 109 cm (43 inches) Full HD Smart Certified Android LED TV 43S5200 ( Black)  ,4.1 out of 5 stars,"25,270",https://amazon.in/TCL-43-Certified-Android-43S5200/dp/B09HMWN65J/ref=sr_1_78?keywords=tv&qid=1660812293&sr=8-78
TCL 80 cm (32 inches) HD Ready Certified Android Smart LED TV 32S615 (Black)  ,4.0 out of 5 stars,"15,990",https://amazon.in/TCL-inches-Certified-Android-32S615/dp/B09ZPJT8B2/ref=sr_1_79?keywords=tv&qid=1660812293&sr=8-79
Toshiba 139 cm (55 inches) Bezelless Series 4K Ultra HD Smart LED Google TV 55C350LP (Black)  ,4.3 out of 5 stars,"38,990",https://amazon.in/Toshiba-inches-Bezelless-Google-55C350LP/dp/B0B2WB271Q/ref=sr_1_80?keywords=tv&qid=1660812293&sr=8-80
Hisense 139 cm (55 inches) Bezelless Series 4K Ultra HD Smart LED Google TV 55A6H (Black)  ,4.3 out of 5 stars,"39,990",https://amazon.in/Hisense-inches-Bezelless-Google-55A6H/dp/B0B2CR7N3N/ref=sr_1_81?keywords=tv&qid=1660812293&sr=8-81
Coocaa 80 cm (32 inches) Frameless Series HD Ready Smart Certified Android IPS LED TV 32S7G (Black)  ,4.2 out of 5 stars,"10,999",https://amazon.in/Coocaa-Frameless-Certified-Android-32S7G/dp/B0B45ZY871/ref=sr_1_82?keywords=tv&qid=1660812293&sr=8-82
Sansui 109cm (43 inches) Full HD Certified Android LED TV JSW43ASFHD (Midnight Black) With Voice Search Smart Remote  ,4.2 out of 5 stars,"21,990",https://amazon.in/Sansui-Certified-Android-JSW43ASFHD-Midnight/dp/B09NNG7TYR/ref=sr_1_83?keywords=tv&qid=1660812293&sr=8-83
eAirtec 109 cms (43 inches) Full HD Smart LED TV with Voice Remote Control 43ATDJ (2022 Model) | Bezel Less  ,4.0 out of 5 stars,"16,500",https://amazon.in/eAirtec-43-AT-DJ-SMART/dp/B08HQB4HZG/ref=sr_1_84?keywords=tv&qid=1660812293&sr=8-84
NVY 80 cm (32 inch) HD Ready Smart LED TV | NVA32SFR1 (Black) (2022 Model) with Android 9.0  ,4.4 out of 5 stars,"10,990",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg5_1?ie=UTF8&adId=A06313891JMLU6VY8N7AD&url=%2FNVY-32-TV-NVA32SFR1-Android%2Fdp%2FB09WDZNLN9%2Fref%3Dsr_1_85_sspa%3Fkeywords%3Dtv%26qid%3D1660812293%26sr%3D8-85-spons%26psc%3D1&qualifier=1660812293&id=2033530928066630&widgetName=sp_btf
Karbonn 80 cm (32 Inches) Millennium Series HD Ready Smart LED TV KJW32SKHD (Phantom Black) with Bezel-Less Design  ,4.4 out of 5 stars,"8,990",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg5_1?ie=UTF8&adId=A03301052HG8ZJO86QMJ4&url=%2FKarbonn-Millennium-KJW32SKHD-Phantom-Bezel-Less%2Fdp%2FB0B466C3G4%2Fref%3Dsr_1_86_sspa%3Fkeywords%3Dtv%26qid%3D1660812293%26sr%3D8-86-spons%26psc%3D1&qualifier=1660812293&id=2033530928066630&widgetName=sp_btf
AmazonBasics 81 cm (32 inches) HD Ready Smart LED Fire TV AB32E10SS (Black)  ,4.0 out of 5 stars,"13,499",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A07230511XJVOGA7KXX4I&url=%2FAmazonBasics-80cm-inch-Smart-LED%2Fdp%2FB087JX4TT4%2Fref%3Dsr_1_81_sspa%3Fkeywords%3Dtv%26qid%3D1660812296%26sr%3D8-81-spons%26psc%3D1&qualifier=1660812296&id=8093922834385498&widgetName=sp_atf_next
Redmi 80 cm (32 inches) Android 11 Series HD Ready Smart LED TV | L32M6-RA/L32M7-RA (Black)  ,4.2 out of 5 stars,"14,999",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A054367039CG9GF4P6B7C&url=%2FRedmi-inches-Ready-L32M6-RA-Android%2Fdp%2FB09F9YQQ7B%2Fref%3Dsr_1_82_sspa%3Fkeywords%3Dtv%26qid%3D1660812296%26sr%3D8-82-spons%26psc%3D1&qualifier=1660812296&id=8093922834385498&widgetName=sp_atf_next
Westinghouse 80 cm (32 inches) HD Ready Smart Certified Android LED TV WH32SP12 (Black)  ,4.1 out of 5 stars,"10,999",https://amazon.in/Westinghouse-Inches-Certified-Android-WH32SP12/dp/B09FY4C5VZ/ref=sr_1_83?keywords=tv&qid=1660812296&sr=8-83
Westinghouse 106 cm (43 inches) Full HD Smart Certified Android LED TV WH43SP99 (Black)  ,4.1 out of 5 stars,"17,999",https://amazon.in/Westinghouse-Inches-Certified-Android-WH43SP99/dp/B09FY5J2LM/ref=sr_1_84?keywords=tv&qid=1660812296&sr=8-84
Sony Bravia 164 cm (65 inches) 4K Ultra HD Smart LED Google TV KD-65X74K (Black)  ,4.8 out of 5 stars,"86,990",https://amazon.in/Sony-Bravia-inches-Google-KD-65X74K/dp/B09WN3SRC7/ref=sr_1_85?keywords=tv&qid=1660812296&sr=8-85
Vu 164cm (65inches) Cinema TV Action Series 4K Ultra HD LED Smart Android TV 65LX (Black) (2021 Model) I With 100 watt Front Soundbar  ,4.4 out of 5 stars,"59,990",https://amazon.in/65inches-Cinema-Android-65LX-Soundbar/dp/B08MM6BYY1/ref=sr_1_86?keywords=tv&qid=1660812296&sr=8-86
TCL 79.9 cm (32 inches) HD Ready Certified Android Smart LED TV 32S65A (Black)  ,4.3 out of 5 stars,"15,950",https://amazon.in/TCL-Inches-Certified-Android-32S65A/dp/B08PCXXMJ6/ref=sr_1_87?keywords=tv&qid=1660812296&sr=8-87
Sony Bravia 139 cm (55 inches) 4K Ultra HD Smart LED Google TV KD-55X80AJ (Black) (2021 Model) | with Alexa Compatibility  ,4.7 out of 5 stars,"65,999",https://amazon.in/Sony-Bravia-inches-KD-55X80AJ-Compatibility/dp/B0918T1SDK/ref=sr_1_88?keywords=tv&qid=1660812296&sr=8-88
Sony Bravia 139 cm (55 inches) 4K Ultra HD Smart LED Google TV KD-55X75K (Black) (2022 Model) | with Alexa Compatibility  ,4.8 out of 5 stars,"68,390",https://amazon.in/Sony-Bravia-inches-KD-55X75K-Compatibility/dp/B09WN3GNGT/ref=sr_1_89?keywords=tv&qid=1660812296&sr=8-89
Sony Bravia 108 cm (43 inches) 4K Ultra HD Smart Android LED TV KD-43X74 (Black) (2021 Model) | with Alexa Compatibility  ,4.7 out of 5 stars,"43,990",https://amazon.in/Sony-Bravia-Android-KD-43X74-Compatibility/dp/B0918S668P/ref=sr_1_90?keywords=tv&qid=1660812296&sr=8-90
NVY 80 cm (32 inch) HD Ready Smart LED TV | NVA32SFR1 (Black) (2022 Model) with Android 9.0  ,4.4 out of 5 stars,"10,990",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A06313891JMLU6VY8N7AD&url=%2FNVY-32-TV-NVA32SFR1-Android%2Fdp%2FB09WDZNLN9%2Fref%3Dsr_1_91_sspa%3Fkeywords%3Dtv%26qid%3D1660812296%26sr%3D8-91-spons%26psc%3D1&qualifier=1660812296&id=8093922834385498&widgetName=sp_mtf
Karbonn 80 cm (32 Inches) Millennium Series HD Ready Smart LED TV KJW32SKHD (Phantom Black) with Bezel-Less Design  ,4.4 out of 5 stars,"8,990",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A03301052HG8ZJO86QMJ4&url=%2FKarbonn-Millennium-KJW32SKHD-Phantom-Bezel-Less%2Fdp%2FB0B466C3G4%2Fref%3Dsr_1_92_sspa%3Fkeywords%3Dtv%26qid%3D1660812296%26sr%3D8-92-spons%26psc%3D1&qualifier=1660812296&id=8093922834385498&widgetName=sp_mtf
Sony Bravia 108 cm (43 inches) 4K Ultra HD Smart LED Google TV KD-43X75K (Black) (2022 Model) | with Alexa Compatibility  ,4.8 out of 5 stars,"50,900",https://amazon.in/Sony-Bravia-inches-KD-43X75K-Compatibility/dp/B09WN49Y8F/ref=sr_1_93?keywords=tv&qid=1660812296&sr=8-93
eAirtec 109 cm (43 Inches) Cloud Series 4K Ultra HD Smart LED TV 43DJSMARTCloud (Black) (2022 Model) | With Voice Command Remote  ,3.8 out of 5 stars,"18,500",https://amazon.in/eAirtec-Inches-43DJSMARTCloud-Command-Remote/dp/B09NZZZ33Z/ref=sr_1_94?keywords=tv&qid=1660812296&sr=8-94
AmazonBasics 127 cm (50 inches) 4K Ultra HD Smart LED Fire TV with Dolby Atmos and Dolby Vision (Black)  ,4.0 out of 5 stars,"31,499",https://amazon.in/AmazonBasics-127cm-inch-Ultra-Smart/dp/B087JYBBSR/ref=sr_1_95?keywords=tv&qid=1660812296&sr=8-95
NVY 80 cm (32 inch) HD Ready Smart LED TV | NVA32SFR1 (Black) (2022 Model) with Android 9.0  ,4.4 out of 5 stars,"10,990",https://amazon.in/NVY-32-TV-NVA32SFR1-Android/dp/B09WDZNLN9/ref=sr_1_96?keywords=tv&qid=1660812296&sr=8-96
